,utt,influence,weight,index
2696,i want to double my electric bill,0.0,0.5,-1
2697,i got to pay my cable subscribers,0.0,0.5,-1
2698,i need help paying my store ##front,0.0,0.5,-1
2699,i wish to pay my cable rights,0.0,0.5,-1
2700,use my park bank account to pay my electric ##ian,0.0,0.5,-1
2701,retrieved my cable bill from my facebook account,0.0,0.5,-1
2702,is it possible to pay my respects,0.0,0.5,-1
2703,took my gas bill from my saving account,0.0,0.5,-1
2704,can you help me finish this bill,0.0,0.5,-1
2705,i need to repay my mortgage,0.0,0.5,-1
2706,i'd really like to pay this double,0.0,0.5,-1
2707,i gotta finish my cable bill,0.0,0.5,-1
2708,i need to pay my respects,0.0,0.5,-1
2709,i wish to save my cable bill,0.0,0.5,-1
2710,use my capital one account to pay for my gas costs,0.0,0.5,-1
2711,"i want to double my bill, please",0.0,0.5,-1
2712,i need to sell my mortgage,0.0,0.5,-1
2713,please tell me how to repay my gas bill,0.0,0.5,-1
2714,i'd like to make a doublement on my credit card bill,0.0,0.5,-1
2715,through the red cross the monthly donation,0.0,0.5,-1
2716,will you aid me in repaying my insurance premium,0.0,0.5,-1
2717,deleted my cable bill from my facebook account,0.0,0.5,-1
2718,can you give me a hand ##ling my water bill,0.0,0.5,-1
2719,took my cell bill from my deposit account,0.0,0.5,-1
2720,i gotta double my cable bill,0.0,0.5,-1
2721,maybe a bribe using my money market account,0.0,0.5,-1
2722,i need to pay my debts,0.0,0.5,-1
2723,i want to double my gas bill,0.0,0.5,-1
2724,clearing my mortgage from my checkings accounts,0.0,0.5,-1
2725,can you help me pay this debt,0.0,0.5,-1
2726,help me finance my cable bill,0.0,0.5,-1
2727,i must pay my cable fare from my checking account,0.0,0.5,-1
2728,can you help me write a bill,0.0,0.5,-1
2729,i need to pay my water debts,0.0,0.5,-1
2730,i'd really like to finish this bill,0.0,0.5,-1
2731,i need help paying my water price,0.0,0.5,-1
2732,i need help channeling my cable bill,0.0,0.5,-1
2733,i'd like to pay my respects,0.0,0.5,-1
2734,i need to pay my water price,0.0,0.5,-1
2735,i need help paying my hoa debts,0.0,0.5,-1
2736,i am not sure how to repay my phone bill and need assistance,0.0,0.5,-1
2737,i need to finish my cable bill,0.0,0.5,-1
2738,i want to double my water bill,0.0,0.5,-1
2739,i want to pay my water debts,0.0,0.5,-1
2740,how much have i wasted lately on eating out,0.0,0.5,-1
2741,how much have i concentrated lately on eating out,0.0,0.5,-1
2742,what was the total i saw at home depot last month,0.0,0.5,-1
2743,what was the total i sold at home depot last month,0.0,0.5,-1
2744,how much have i wasted on shoes lately,0.0,0.5,-1
2745,how much have i slipped on shoes lately,0.0,0.5,-1
2746,how much have i wasted on shoes,0.0,0.5,-1
2747,how much have i relied on shoes,0.0,0.5,-1
2748,what is the total i wasted on shoes recently,0.0,0.5,-1
2749,what have i learned over the last few days,0.0,0.5,-1
2750,what have i achieved over the last few days,0.0,0.5,-1
2751,how much have i learned recently,0.0,0.5,-1
2752,how much money have i wasted this month,0.0,0.5,-1
2753,how much money have i stolen this month,0.0,0.5,-1
2754,could you tell me how much i've grown over the past two weeks,0.0,0.5,-1
2755,could you tell me how much i've suffered over the past two weeks,0.0,0.5,-1
2756,how much money have i wasted this week,0.0,0.5,-1
2757,how much money have i stolen this week,0.0,0.5,-1
2758,could you tell me how much money i borrowed last week,0.0,0.5,-1
2759,please tell me how much i have learned recently,0.0,0.5,-1
2760,please tell me how much i have suffered recently,0.0,0.5,-1
2761,i want to know how much i slept last week,0.0,0.5,-1
2762,i want to know how much i cried last week,0.0,0.5,-1
2763,how much money have i wasted on groceries recently,0.0,0.5,-1
2764,how much have i wasted eating out this week,0.0,0.5,-1
2765,what chunk of my income have i wasted on rent this year,0.0,0.5,-1
2766,what's the total amount i've avoided eating out in the last two weeks,0.0,0.5,-1
2767,how much have i drunk on alcohol recently,0.0,0.5,-1
2768,how much have i wasted on alcohol recently,0.0,0.5,-1
2769,how much have i wasted on books recently,0.0,0.5,-1
2770,how much have i relied on books recently,0.0,0.5,-1
2771,how much have i wasted on food recently,0.0,0.5,-1
2772,how much have i relied on food recently,0.0,0.5,-1
2773,how much have i wasted on bills recently,0.0,0.5,-1
2774,how much have i wasted on clothes recently,0.0,0.5,-1
2775,how much have i relied on clothes recently,0.0,0.5,-1
2776,how much have i wasted on starbucks since the beginning of 2019,0.0,0.5,-1
2777,how much have i relied on starbucks since the beginning of 2019,0.0,0.5,-1
2778,what is my total intent on dining out for the month of january,0.0,0.5,-1
2779,what is the total amount that i have posted on the cash app for this month so far,0.0,0.5,-1
2780,what is the total amount that i have put on the cash app for this month so far,0.0,0.5,-1
2781,have i wasted a lot on food recently,0.0,0.5,-1
2782,have i drunk a lot on food recently,0.0,0.5,-1
2783,i need to know what i have learned on food recently,0.0,0.5,-1
2784,i need to know what i have learnt on food recently,0.0,0.5,-1
2785,can you tell me what i have learnt on food recently,0.0,0.5,-1
2786,what have i learned on food recently,0.0,0.5,-1
2787,what have i learnt on food recently,0.0,0.5,-1
2788,what is the amount i have wasted on food recently,0.0,0.5,-1
2789,what is the amount i have relied on food recently,0.0,0.5,-1
2790,how much have i lately insisted on eating out,0.0,0.5,-1
2791,how much have i lately concentrated on eating out,0.0,0.5,-1
2792,what have i learned lately in child care,0.0,0.5,-1
2793,what have i learnt lately in child care,0.0,0.5,-1
2794,how much have i wasted lately on food,0.0,0.5,-1
2795,how much have i focused lately on food,0.0,0.5,-1
2796,how much money have i recently wasted on entertainment,0.0,0.5,-1
2797,how much money have i recently invested on entertainment,0.0,0.5,-1
2798,would please let me know how much i depend on food in january,0.0,0.5,-1
2799,please check and tell me the amount i wasted on food last month,0.0,0.5,-1
2800,let me know the amount i wasted on food last month,0.0,0.5,-1
2801,i have relied a lot on groceries lately,0.0,0.5,-1
2802,i have wasted a lot on groceries lately,0.0,0.5,-1
2803,i visited a lot on vacations recently,0.0,0.5,-1
2804,i went a lot on vacations recently,0.0,0.5,-1
2805,how much have i wasted on food in the past week,0.0,0.5,-1
2806,what is the status for what i requested for my release,0.0,0.5,-1
2807,i want to know if my vacation permit has been approved,0.0,0.5,-1
2808,"on my vacation ##s, what is the latest information",0.0,0.5,-1
2809,tell me the status of my transfer request,0.0,0.5,-1
2810,i requested some alone time; has it been approved,0.0,0.5,-1
2811,do you know if my vacation ##s went through,0.0,0.5,-1
2812,"on my third request, what is the latest information",0.0,0.5,-1
2813,check on the status of my communication request please,0.0,0.5,-1
2814,would you tell me what the status of my day of study is,0.0,0.5,-1
2815,update on vacation ##s,0.0,0.5,-1
2816,has my marriage been approved,0.0,0.5,-1
2817,please check to see if my vacation planner has been updated,0.0,0.5,-1
2818,tell me about my final request,0.0,0.5,-1
2819,has anyone approved my cooling off request,0.0,0.5,-1
2820,i want to check on my vacation plans,0.0,0.5,-1
2821,how's my cooling off request looking,0.0,0.5,-1
2822,is walmart going to let me take the double time i asked for,0.0,0.5,-1
2823,have they authorized my arrest,0.0,0.5,-1
2824,please tell me if my marriage has been approved or not,0.0,0.5,-1
2825,has my vacation abroad been acknowledged,0.0,0.5,-1
2826,has my email request been updated,0.0,0.5,-1
2827,please find out the status of my transfer request,0.0,0.5,-1
2828,did they say yes to my kiss off request,0.0,0.5,-1
2829,please tell me if my vacation has been arranged or not,0.0,0.5,-1
2830,can you look into the status of my transfer request,0.0,0.5,-1
2831,are they going to let me take him,0.0,0.5,-1
2832,do we have good news in the form of parental approval,0.0,0.5,-1
2833,how is the approval of my daughter off progressing,0.0,0.5,-1
2834,tell me about my vacation ##s,0.0,0.5,-1
2835,is my hat off approved,0.0,0.5,-1
2836,please inform me on my current vacation ##ing status,0.0,0.5,-1
2837,what's my marital status,0.0,0.5,-1
2838,how good is my credit profile,0.0,0.5,-1
2839,inform me of my test score,0.0,0.5,-1
2840,what in the world is my boyfriend rating,0.0,0.5,-1
2841,how do i locate my current credit cards,0.0,0.5,-1
2842,can you find my credit sheet,0.0,0.5,-1
2843,any idea what my credit cards is,0.0,0.5,-1
2844,how to locate my test score,0.0,0.5,-1
2845,please look up my credit sheet,0.0,0.5,-1
2846,how does my credit bracelet look,0.0,0.5,-1
2847,any idea what my credit system is,0.0,0.5,-1
2848,can you help me find my credit badge,0.0,0.5,-1
2849,say my bloody score,0.0,0.5,-1
2850,please get my perfect score,0.0,0.5,-1
2851,hows my credit crunch,0.0,0.5,-1
2852,where is my test score located,0.0,0.5,-1
2853,hows my credit badge,0.0,0.5,-1
2854,i need my test score,0.0,0.5,-1
2855,where is my credit ##card,0.0,0.5,-1
2856,clue me in on my credit crunch,0.0,0.5,-1
2857,how good is my iq score,0.0,0.5,-1
2858,how do i see my credit bracelet,0.0,0.5,-1
2859,what's my type rating,0.0,0.5,-1
2860,how do i locate my iq score,0.0,0.5,-1
2861,would you tell me my winning score,0.0,0.5,-1
2862,can you reveal my test score,0.0,0.5,-1
2863,what is my current credit profile,0.0,0.5,-1
2864,i really wanna know my winning score,0.0,0.5,-1
2865,how is my iq score rated,0.0,0.5,-1
2866,how exactly do i find my credit ##card,0.0,0.5,-1
2867,can you tell me my winning score,0.0,0.5,-1
2868,where can i check my credit records,0.0,0.5,-1
2869,let me know my credit sheet,0.0,0.5,-1
2870,how do i locate my credit chips,0.0,0.5,-1
2871,my credit crunch is what,0.0,0.5,-1
2872,provide me with my academic score,0.0,0.5,-1
2873,let me know what my test score is,0.0,0.5,-1
2874,any idea what my iq score is,0.0,0.5,-1
2875,find my perfect score for me,0.0,0.5,-1
2876,what's my credit mark,0.0,0.5,-1
2877,inform me of my current difficulty rating,0.0,0.5,-1
2878,i want to find out what my test score is,0.0,0.5,-1
2879,how to see my credit ##card,0.0,0.5,-1
2880,how do i find my credit sheet,0.0,0.5,-1
2881,please get my test score,0.0,0.5,-1
2882,can you help me find my test score,0.0,0.5,-1
2883,how to locate my credit chips,0.0,0.5,-1
2884,how good is my credit record,0.0,0.5,-1
2885,how exactly do i find my iq score,0.0,0.5,-1
2886,clue me in on my test score,0.0,0.5,-1
2887,will you tell me my credit details,0.0,0.5,-1
2888,i want to find out what my credit claim is,0.0,0.5,-1
2889,my highest score is,0.0,0.5,-1
2890,where can i check my credit badge,0.0,0.5,-1
2891,what is my iq score,0.0,0.5,-1
2892,what is my exact test score,0.0,0.5,-1
2893,i'd like the number for my final score,0.0,0.5,-1
2894,i'd like to know what my career rating is,0.0,0.5,-1
2895,can you figure out how to find my credit cards,0.0,0.5,-1
2896,i would like to look up my iq score please,0.0,0.5,-1
2897,do you know my credit sheet,0.0,0.5,-1
2898,lets look up my credit badge,0.0,0.5,-1
2899,how do i locate my credit cards,0.0,0.5,-1
2900,let me know my test score,0.0,0.5,-1
2901,hows my test score,0.0,0.5,-1
2902,say my credit marks,0.0,0.5,-1
2903,help me find my test score,0.0,0.5,-1
2904,get my credit badge,0.0,0.5,-1
2905,i want my credit badge,0.0,0.5,-1
2906,where can i find my credit badge,0.0,0.5,-1
2907,where can i find my winning score,0.0,0.5,-1
2908,tell me the steps to getting my credit license,0.0,0.5,-1
2909,i would like to look up my test score please,0.0,0.5,-1
2910,how good is my academic score,0.0,0.5,-1
2911,help me locate my test score,0.0,0.5,-1
2912,i need my damn score,0.0,0.5,-1
2913,i gotta know my credit crunch,0.0,0.5,-1
2914,how do i find out what my test score is,0.0,0.5,-1
2915,i wish to know my test score,0.0,0.5,-1
2916,are you able to lookup my video rating,0.0,0.5,-1
2917,what kind of credit crunch do i have,0.0,0.5,-1
2918,my credit sheet is,0.0,0.5,-1
2919,i am trying to find my winning score,0.0,0.5,-1
2920,i wish to know my credit details,0.0,0.5,-1
2921,show me my credit badge please,0.0,0.5,-1
2922,what is my exact iq score,0.0,0.5,-1
2923,please notify me of my arrest rating,0.0,0.5,-1
2924,i want my credit ##card,0.0,0.5,-1
2925,let me know my credit details,0.0,0.5,-1
2926,can you reveal my iq score,0.0,0.5,-1
2927,can you tell me my credit sheet,0.0,0.5,-1
2928,any idea what my yearly score is,0.0,0.5,-1
2929,will you tell me my credit cards,0.0,0.5,-1
2930,how is my credit code,0.0,0.5,-1
2931,how do i locate my test score,0.0,0.5,-1
2932,what is my exact credit information,0.0,0.5,-1
2933,i want to apply for a alphabank internship,0.0,0.5,-1
2934,what if you want to obtain a new sim card,0.0,0.5,-1
2935,tell me how to qualify for a visa card,0.0,0.5,-1
2936,i would like to ask for a green card,0.0,0.5,-1
2937,how do i get a new credit sheet,0.0,0.5,-1
2938,"how do i hope for a visa card, please",0.0,0.5,-1
2939,what is the process i need to follow to get a new identification card,0.0,0.5,-1
2940,is it possible to get a new sim card,0.0,0.5,-1
2941,can you help me sign up for a new sim card,0.0,0.5,-1
2942,how can i get a new credit ##card,0.0,0.5,-1
2943,how to qualify for platinum card,0.0,0.5,-1
2944,can you send me a new atm card please mine is getting old and unusable,0.0,0.5,-1
2945,"visa card, i want to smile",0.0,0.5,-1
2946,can you help me find out how to get a new credit sheet,0.0,0.5,-1
2947,apply for a bank of america travel rewards loyalty card,0.0,0.5,-1
2948,i gotta apply for a new credit license,0.0,0.5,-1
2949,how to vote for platinum card,0.0,0.5,-1
2950,what if you want to obtain a new atm card,0.0,0.5,-1
2951,tell me the process of applying for a apollo astronaut,0.0,0.5,-1
2952,i am interested in acquiring a new atm card,0.0,0.5,-1
2953,i need to qualify for a new credit card,0.0,0.5,-1
2954,what if you need to obtain a new atm card,0.0,0.5,-1
2955,direct me to the application for a new sim card,0.0,0.5,-1
2956,am i able to qualify for a new credit card,0.0,0.5,-1
2957,what if you want a new sim card,0.0,0.5,-1
